protein, rna
NP_001326259.1, NM_001340191.1
NP_191871.1, NM_116177.3
NP_001077633.1, NM_001084164.1
NP_001326775.1, NM_001339985.1
NP_191509.2, NM_115812.4
NP_564367.1, NM_102826.4
NP_001319773.1, NM_001339834.1
NP_001325989.1, NM_001337755.1
NP_001325990.1, NM_001337753.1
NP_001325991.1, NM_001337754.1
NP_181654.1, NM_129686.2
NP_187453.1, NM_111675.6
NP_191255.1, NM_115555.2
NP_187253.1, NM_111476.2
NP_192190.1, NM_116515.4
NP_197427.1, NM_121931.4
NP_563678.1, NM_100199.2
NP_197174.2, NM_121678.3
NP_564999.2, NM_105743.4
NP_001185287.1, NM_001198358.1
NP_001319288.1, NM_001334002.1
NP_001322277.1, NM_001334003.1
NP_001322278.1, NM_001334004.1
NP_001328261.1, NM_001341512.1
NP_176374.1, NM_104863.3
NP_193907.2, NM_118296.4
NP_850968.1, NM_180637.2
NP_974067.1, NM_202338.2
NP_001318735.1, NM_001344484.1
NP_171929.1, NM_100314.4
NP_193178.1, NM_117521.4
NP_199159.1, NM_123712.4
NP_188272.1, NM_112522.4
NP_563835.1, NM_100778.3
NP_680701.1, NM_148335.1
NP_001078422.1, NM_001084953.1
NP_001190674.1, NM_001203745.1
NP_001190791.1, NM_001203862.1
NP_001320026.1, NM_001341518.1
NP_001329727.1, NM_001340514.1
NP_192390.1, NM_116719.3
NP_192392.1, NM_116721.4
NP_192393.2, NM_116722.4
NP_193915.1, NM_118304.5
NP_567271.1, NM_116718.3
NP_567637.1, NM_118303.4
NP_567638.1, NM_118305.3
NP_567639.1, NM_118306.7
NP_001032097.1, NM_001037020.2
NP_001318832.1, NM_001345319.1
NP_200678.2, NM_125257.3
NP_850327.2, NM_179996.3
NP_001318753.1, NM_001344728.1
NP_001330152.1, NM_001344729.1
NP_001331519.1, NM_001344727.1
NP_199559.1, NM_124121.3
NP_199560.1, NM_124122.3
NP_197989.2, NM_122518.3
NP_568995.2, NM_125877.4
NP_001190588.1, NM_001203659.1
NP_001332142.1, NM_001345481.1
NP_001332143.1, NM_001345480.1
NP_194246.2, NM_118648.5
NP_200963.1, NM_125548.4
NP_001325550.1, NM_001337747.1
NP_001325551.1, NM_001337746.1
NP_187443.2, NM_111665.3
NP_001319529.1, NM_001337975.1
NP_187819.1, NM_112047.4
NP_001030892.1, NM_001035815.1
NP_001325460.1, NM_001339949.1
NP_567077.1, NM_115771.4
NP_850719.1, NM_180388.3
NP_001031888.1, NM_001036811.1
NP_001078093.1, NM_001084624.1
NP_001154585.1, NM_001161113.1
NP_001189972.1, NM_001203043.1
NP_186896.1, NM_111114.2
NP_189184.1, NM_113454.3
NP_197099.1, NM_121600.3
NP_192004.1, NM_116322.5
NP_194510.2, NM_118919.3
NP_200115.1, NM_124682.5
NP_974929.1, NM_203200.1
NP_196402.1, NM_120867.2
NP_196403.1, NM_120868.4
NP_196404.1, NM_120869.3
NP_199097.1, NM_123648.3
NP_001320653.1, NM_001331329.1
NP_171728.2, NM_100106.4
NP_001327034.1, NM_001338380.1
NP_001327035.1, NM_001338378.1
NP_001327036.1, NM_001338379.1
NP_175375.2, NM_103840.3
NP_188538.1, NM_112794.2
NP_001031072.3, NM_001035995.4
NP_001031073.1, NM_001035996.1
NP_001031791.1, NM_001036714.5
NP_001323332.1, NM_001332452.1
NP_001323333.1, NM_001332453.1
NP_001328611.1, NM_001342324.1
NP_195235.1, NM_119675.4
NP_564120.1, NM_101913.4
NP_564121.1, NM_101914.4
NP_973873.1, NM_202144.2
NP_001321212.1, NM_001331887.1
NP_172483.4, NM_100886.7
NP_001319158.1, NM_001333197.1
NP_001320865.1, NM_001333198.1
NP_172188.1, NM_100581.3
NP_177567.1, NM_106087.5
NP_191134.1, NM_115433.4
NP_001154347.1, NM_001160875.1
NP_001320989.1, NM_001334529.1
NP_001320990.1, NM_001334528.1
NP_001320991.1, NM_001334531.1
NP_001320992.1, NM_001334532.1
NP_001320993.1, NM_001334530.1
NP_001322414.1, NM_001332297.1
NP_001322415.1, NM_001332298.1
NP_001322416.1, NM_001332299.1
NP_173178.3, NM_101596.5
NP_177386.2, NM_105901.4
NP_001319410.1, NM_001334852.1
NP_001321908.1, NM_001332268.1
NP_001325144.1, NM_001335626.1
NP_564007.1, NM_101545.4
NP_565193.1, NM_106537.3
NP_565448.1, NM_127475.4
NP_849676.1, NM_179345.2
NP_849677.1, NM_179346.4
NP_973846.1, NM_202117.2
NP_001031167.1, NM_001036090.2
NP_001328063.1, NM_001340470.1
NP_001328064.1, NM_001340471.1
NP_001329910.1, NM_001341533.1
NP_192291.2, NM_116620.4
NP_564578.1, NM_103945.2
NP_566658.1, NM_112921.4
NP_567659.1, NM_118353.3
NP_974507.1, NM_202778.2
NP_001154517.1, NM_001161045.2
NP_001189526.1, NM_001202597.1
NP_001324682.1, NM_001335434.1
NP_001324683.1, NM_001335430.1
NP_001324684.1, NM_001335431.1
NP_001324685.1, NM_001335432.1
NP_001324686.1, NM_001335433.1
NP_179075.1, NM_127032.2
NP_190274.1, NM_114557.3
NP_200711.1, NM_125293.4
NP_200712.1, NM_125294.3
NP_850091.1, NM_179760.3
NP_850289.1, NM_179958.2
NP_001321521.1, NM_001332786.1
NP_001321522.1, NM_001332787.1
NP_179879.1, NM_127860.2
NP_195479.1, NM_119927.3
NP_564295.1, NM_102542.1
NP_849716.1, NM_179385.2
NP_001323433.1, NM_001336713.1
NP_001323434.1, NM_001336712.1
NP_181397.2, NM_129420.5
NP_566994.1, NM_115279.3
NP_001078276.1, NM_001084807.2
NP_001190076.1, NM_001203147.1
NP_001326729.1, NM_001339606.1
NP_001326730.1, NM_001339607.1
NP_001326731.1, NM_001339605.1
NP_566983.1, NM_115187.2
NP_850689.1, NM_180358.1
NP_850690.1, NM_180359.2
NP_974422.1, NM_202693.2
NP_001326504.1, NM_001339198.1
NP_566875.1, NM_114383.3
NP_001321539.1, NM_001334484.1
NP_176821.2, NM_105319.4
NP_178243.2, NM_126195.3
NP_198600.1, NM_123143.3
NP_683488.1, NM_148647.3
NP_001318596.1, NM_001343584.1
NP_001332154.1, NM_001343585.1
NP_197405.1, NM_121909.2
NP_566735.1, NM_113267.3
NP_567138.1, NM_116176.3
NP_001327732.1, NM_001337976.1
NP_001332009.1, NM_001342905.1
NP_001332010.1, NM_001342906.1
NP_001332011.1, NM_001342907.1
NP_001332012.1, NM_001342903.1
NP_001332013.1, NM_001342904.1
NP_196295.1, NM_120760.3
NP_566412.1, NM_112048.4
NP_191376.1, NM_115679.4
NP_849384.1, NM_179053.3
NP_001031404.1, NM_001036327.2
NP_001031797.4, NM_001036720.5
NP_001324137.1, NM_001335865.1
NP_001329337.1, NM_001342427.1
NP_001329338.1, NM_001342426.1
NP_179956.1, NM_127939.3
NP_195405.4, NM_119851.6
NP_850044.1, NM_179713.3
NP_001329500.1, NM_001341791.1
NP_001329501.1, NM_001341792.1
NP_001329502.1, NM_001341793.1
NP_001329503.1, NM_001341794.1
NP_176826.1, NM_105324.2
NP_194360.1, NM_118763.3
NP_001154289.1, NM_001160817.1
NP_001324430.1, NM_001335600.1
NP_565440.1, NM_127416.4
NP_568008.4, NM_119844.6
NP_196505.2, NM_120980.3
NP_565173.1, NM_106471.6
NP_568075.1, NM_120159.3
NP_173322.1, NM_101745.5
NP_201074.1, NM_125663.4
NP_566896.2, NM_114665.4
NP_001318783.1, NM_001344969.1
NP_001330130.1, NM_001344968.1
NP_001332516.1, NM_001344970.1
NP_172718.2, NM_101128.5
NP_200006.1, NM_124572.1
NP_200008.1, NM_124574.4
NP_567032.1, NM_115464.3
NP_001190496.1, NM_001203567.1
NP_568703.1, NM_124260.3
NP_193544.1, NM_117920.8
NP_199455.1, NM_124013.2
NP_851142.1, NM_180811.2
NP_001329265.1, NM_001341842.1
NP_001329266.1, NM_001341841.1
NP_001329267.1, NM_001341843.1
NP_194457.2, NM_118861.5
NP_200261.1, NM_124830.6
NP_182248.1, NM_130294.4
NP_199763.1, NM_124329.3
NP_001326081.1, NM_001337768.1
NP_001327294.1, NM_001337767.1
NP_001327295.1, NM_001337766.1
NP_187484.1, NM_111706.4
NP_187485.1, NM_111707.4
NP_850543.1, NM_180212.2
NP_001319802.1, NM_001340008.1
NP_001326226.1, NM_001340009.1
NP_001326227.1, NM_001340011.1
NP_001326228.1, NM_001340010.1
NP_566010.1, NM_129978.4
NP_001326328.1, NM_001337851.1
NP_187604.1, NM_111828.3
NP_195981.1, NM_120442.4
NP_001030662.1, NM_001035585.4
NP_001031823.1, NM_001036746.2
NP_001327345.1, NM_001337834.1
NP_001327346.1, NM_001337833.1
NP_001327347.1, NM_001337828.1
NP_001327348.1, NM_001337832.1
NP_001327349.1, NM_001337831.1
NP_001327350.1, NM_001337830.1
NP_001327351.1, NM_001337829.1
NP_001332134.1, NM_001342672.1
NP_001332135.1, NM_001342673.1
NP_187571.2, NM_111794.4
NP_568108.1, NM_120362.4
NP_850756.1, NM_180425.2
NP_567660.1, NM_118359.4
NP_001330209.1, NM_001345100.1
NP_188808.2, NM_113066.3
NP_200290.2, NM_124860.2
NP_974350.1, NM_202621.3
NP_001154201.1, NM_001160729.1
NP_192154.2, NM_116478.5
NP_001318975.1, NM_001331926.1
NP_001320611.1, NM_001331927.1
NP_001328878.1, NM_001341673.1
NP_001328879.1, NM_001341674.1
NP_194176.3, NM_118578.5
NP_563877.1, NM_100952.4
NP_001326401.1, NM_001338408.1
NP_001326402.1, NM_001338409.1
NP_001330876.1, NM_001344475.1
NP_001332192.1, NM_001344476.1
NP_188591.2, NM_112847.3
NP_199130.4, NM_123682.4
NP_564558.1, NM_103876.3
NP_850614.1, NM_180283.5
NP_001318423.1, NM_001337075.1
NP_001324763.1, NM_001337078.1
NP_001324764.1, NM_001337077.1
NP_001324765.1, NM_001337076.1
NP_001325933.1, NM_001340006.1
NP_191554.1, NM_115858.6
NP_850412.1, NM_180081.4
NP_001077473.1, NM_001084004.1
NP_001184928.1, NM_001197999.1
NP_001318938.1, NM_001331682.1
NP_001321285.1, NM_001331684.1
NP_001321286.1, NM_001331683.1
NP_563782.1, NM_100591.4
NP_565691.1, NM_128555.4
NP_001321916.1, NM_001333229.1
NP_001321917.1, NM_001333228.1
NP_175082.1, NM_103542.2
NP_175103.2, NM_103563.4
NP_568036.2, NM_119983.3
NP_849516.1, NM_179185.1
NP_001030634.1, NM_001035557.2
NP_198217.1, NM_122748.3
NP_565703.1, NM_128611.3
NP_566236.1, NM_111339.3
NP_001030816.1, NM_001035739.2
NP_001078249.1, NM_001084780.1
NP_001190018.1, NM_001203089.1
NP_190199.2, NM_114482.2
NP_200786.1, NM_125370.4
NP_851225.1, NM_180894.4
NP_851226.1, NM_180895.3
NP_001319676.1, NM_001339092.1
NP_001327899.1, NM_001339094.1
NP_001327900.1, NM_001339093.1
NP_001327901.1, NM_001339095.1
NP_173273.2, NM_101695.5
NP_189907.2, NM_114189.3
NP_001031232.1, NM_001036155.3
NP_001318248.1, NM_001335636.1
NP_176656.1, NM_105150.3
NP_179534.1, NM_127502.2
NP_187051.3, NM_111272.4
NP_197323.1, NM_121827.2
NP_201284.1, NM_125875.3
NP_001190543.1, NM_001203614.1
NP_001190544.1, NM_001203615.1
NP_200341.1, NM_124912.5
NP_200342.1, NM_124913.4
NP_001318815.1, NM_001345218.1
NP_001332284.1, NM_001345220.1
NP_001332285.1, NM_001345221.1
NP_001332286.1, NM_001345222.1
NP_001332287.1, NM_001345223.1
NP_001332288.1, NM_001345219.1
NP_200496.2, NM_125068.4
NP_974944.1, NM_203215.1
NP_001119264.1, NM_001125792.1
NP_001318626.1, NM_001343796.1
NP_001330404.1, NM_001343797.1
NP_974823.1, NM_203094.2
NP_181454.1, NM_129479.3
NP_194292.2, NM_118694.5
NP_200056.1, NM_124622.5
NP_564816.1, NM_105049.5
NP_001030969.1, NM_001035892.3
NP_001031187.2, NM_001036110.1
NP_001185221.1, NM_001198292.1
NP_001319224.1, NM_001333642.1
NP_001322136.1, NM_001333643.1
NP_171987.1, NM_100373.4
NP_175838.4, NM_104314.6
NP_849592.1, NM_179261.4
NP_974024.2, NM_202295.2
NP_001321638.1, NM_001331396.1
NP_171820.1, NM_100203.3
NP_192194.2, NM_116519.2
NP_192195.2, NM_116520.4
NP_175988.1, NM_104470.3
NP_187918.1, NM_112150.4
NP_200487.1, NM_125059.3
NP_566426.2, NM_112085.4
NP_001327935.1, NM_001337703.1
NP_001330141.1, NM_001344777.1
NP_187390.1, NM_111613.5
NP_189011.2, NM_113273.4
NP_199667.1, NM_124232.4
NP_001117301.1, NM_001123829.1
NP_175810.1, NM_104285.5
NP_188026.1, NM_112266.4
NP_564018.1, NM_101598.3
NP_849806.1, NM_179475.1
NP_001078124.1, NM_001084655.2
NP_001325992.1, NM_001337765.1
NP_187483.1, NM_111705.4
NP_172268.1, NM_100664.5
NP_180417.2, NM_128410.3
NP_001078281.1, NM_001084812.2
NP_001323972.1, NM_001336676.1
NP_001326858.1, NM_001339644.1
NP_001326859.1, NM_001339645.1
NP_001326860.1, NM_001339643.1
NP_190961.2, NM_115253.3
NP_850285.1, NM_179954.3
NP_850286.1, NM_179955.2
NP_001190668.1, NM_001203739.2
NP_001329815.1, NM_001340447.1
NP_171856.4, NM_100239.8
NP_680572.4, NM_148206.5
NP_194517.1, NM_118926.3
NP_567118.1, NM_116044.4
NP_180093.1, NM_128078.2
NP_566167.1, NM_111086.3
NP_567886.1, NM_119350.3
NP_001318247.1, NM_001335621.1
NP_001320088.1, NM_001341993.1
NP_001324425.1, NM_001335622.1
NP_001328455.1, NM_001341994.1
NP_179501.1, NM_127468.5
NP_194740.1, NM_119157.4
NP_194741.2, NM_119158.4
NP_194534.1, NM_118944.3
NP_194772.1, NM_119189.1
NP_564056.1, NM_101710.3
NP_850045.2, NM_179714.5
NP_001325701.1, NM_001337382.1
NP_186865.1, NM_111083.3
NP_197061.1, NM_121561.3
NP_567964.1, NM_119599.1
NP_001031074.1, NM_001035997.1
NP_001031075.1, NM_001035998.1
NP_001031364.2, NM_001036287.3
NP_001077569.1, NM_001084100.1
NP_001077570.2, NM_001084101.2
NP_001077909.1, NM_001084440.1
NP_001322266.1, NM_001332459.1
NP_001322267.1, NM_001332458.1
NP_001329802.1, NM_001342361.1
NP_179347.1, NM_127310.3
NP_195282.1, NM_119722.3
NP_564123.1, NM_101920.3
NP_564124.1, NM_101921.4
NP_199209.1, NM_123763.3
NP_974879.1, NM_203150.1
NP_567404.1, NM_117416.3
NP_001329168.1, NM_001340723.1
NP_001329169.1, NM_001340724.1
NP_192898.2, NM_117230.4
NP_001154586.1, NM_001161114.2
NP_198510.2, NM_123052.5
NP_849822.1, NM_179491.3
NP_001325814.1, NM_001339933.1
NP_001325815.1, NM_001339936.1
NP_001325816.1, NM_001339934.1
NP_001325817.1, NM_001339935.1
NP_001325818.1, NM_001339932.1
NP_001329842.1, NM_001341308.1
NP_567074.2, NM_115738.4
NP_567568.1, NM_118012.5
NP_001319966.1, NM_001341135.1
NP_001319967.1, NM_001341136.1
NP_001319968.1, NM_001341140.1
NP_001329440.1, NM_001341138.1
NP_001329441.1, NM_001341139.1
NP_001329442.1, NM_001341137.1
NP_849544.1, NM_179213.8
NP_001078783.1, NM_001085314.1
NP_001190602.1, NM_001203673.2
NP_001325903.1, NM_001338981.1
NP_001325904.1, NM_001338982.1
NP_001325905.1, NM_001338983.1
NP_001325906.1, NM_001338984.1
NP_001325907.1, NM_001338985.1
NP_001325908.1, NM_001338986.1
NP_001325909.1, NM_001338987.1
NP_001325910.1, NM_001338988.1
NP_001325911.1, NM_001338980.1
NP_001325912.1, NM_001338978.1
NP_001325913.1, NM_001338979.1
NP_001332448.1, NM_001345571.1
NP_001332449.1, NM_001345568.1
NP_001332450.1, NM_001345569.1
NP_001332451.1, NM_001345570.1
NP_201100.1, NM_125689.5
NP_683602.1, NM_148760.3
NP_174087.1, NM_102531.4
NP_001031807.1, NM_001036730.2
NP_001031808.1, NM_001036731.2
NP_001190954.1, NM_001204025.1
NP_173451.5, NM_101877.6
NP_177729.1, NM_106251.5
NP_195563.1, NM_120012.4
NP_974707.1, NM_202978.2
NP_563662.1, NM_100160.4
NP_566103.1, NM_130323.4
NP_567227.1, NM_116466.4
NP_001185022.1, NM_001198093.2
NP_001320338.1, NM_001332305.1
NP_001320466.1, NM_001333850.1
NP_001322057.1, NM_001333851.1
NP_173188.5, NM_101606.5
NP_176150.1, NM_104634.1
NP_176158.2, NM_104642.2
NP_683445.1, NM_148604.2
NP_001184991.1, NM_001198062.1
NP_001318705.1, NM_001344295.1
NP_172851.1, NM_101264.4
NP_198766.1, NM_123312.2
NP_001320781.1, NM_001334537.1
NP_001320782.1, NM_001334536.1
NP_173345.2, NM_101769.4
NP_177394.2, NM_105909.3
NP_001326955.1, NM_001338618.1
NP_187108.1, NM_111329.4
NP_188956.1, NM_113216.3
NP_974218.1, NM_202489.2
NP_001078337.1, NM_001084868.2
NP_001323472.1, NM_001337117.1
NP_566037.1, NM_130082.4
NP_567154.1, NM_116235.3
NP_001324989.1, NM_001336146.1
NP_001324990.1, NM_001336145.1
NP_180382.2, NM_128375.4
NP_191832.1, NM_116138.4
NP_564518.1, NM_103694.4
NP_001077461.1, NM_001083992.2
NP_001324283.1, NM_001335133.1
NP_178376.1, NM_126328.4
NP_563723.1, NM_100374.3
NP_564269.1, NM_102463.4
NP_973402.1, NM_201673.1
NP_001078612.1, NM_001085143.1
NP_197636.1, NM_122149.5
NP_563813.2, NM_100709.5
NP_565654.1, NM_128313.7
NP_850104.1, NM_179773.6
NP_173355.3, NM_101779.5
NP_177631.1, NM_106151.3
NP_680184.1, NM_147879.3
NP_196921.1, NM_121421.4
NP_566154.2, NM_111055.4
NP_187652.1, NM_111876.5
NP_190087.1, NM_114370.4
NP_197689.1, NM_122204.3
NP_196202.1, NM_120665.3
NP_180639.2, NM_128634.3
NP_566186.1, NM_111158.4
NP_001031981.1, NM_001036904.1
NP_001119331.1, NM_001125859.2
NP_001318696.1, NM_001344249.1
NP_176880.1, NM_105379.4
NP_198657.1, NM_123202.4
NP_198658.1, NM_123203.5
NP_198659.1, NM_123204.4
NP_172592.1, NM_100998.4
NP_193879.4, NM_118268.4
NP_179866.1, NM_127846.2
NP_190539.1, NM_114830.2
NP_195491.1, NM_119939.3
NP_201381.1, NM_125977.2
NP_567330.1, NM_116873.2
NP_001190458.1, NM_001203529.1
NP_001330539.1, NM_001344473.1
NP_199127.3, NM_123679.4
NP_171914.1, NM_100299.2
NP_171955.1, NM_100340.4
NP_180881.1, NM_128882.2
NP_194601.1, NM_119016.3
NP_199202.1, NM_123756.2
NP_001190168.1, NM_001203239.1
NP_001326161.1, NM_001340200.1
NP_001326265.1, NM_001340208.1
NP_001326266.1, NM_001340210.1
NP_001326267.1, NM_001340201.1
NP_001326268.1, NM_001340202.1
NP_001326269.1, NM_001340203.1
NP_001326270.1, NM_001340206.1
NP_001326271.1, NM_001340209.1
NP_001326272.1, NM_001340204.1
NP_001326273.1, NM_001340207.1
NP_001326274.1, NM_001340205.1
NP_191891.1, NM_116197.1
NP_567145.2, NM_116199.5
NP_001031535.1, NM_001036458.2
NP_001325306.1, NM_001337018.1
NP_567079.1, NM_115791.3
NP_850386.1, NM_180055.3
NP_850387.1, NM_180056.2
NP_973675.1, NM_201946.4
NP_001326186.1, NM_001338181.1
NP_001331719.1, NM_001343930.1
NP_188189.1, NM_112438.4
NP_197931.1, NM_122460.4
NP_001032151.1, NM_001037074.2
NP_195716.1, NM_120171.3
NP_201334.1, NM_125929.3
NP_565536.1, NM_127808.3
NP_001117219.1, NM_001123747.1
NP_001321568.1, NM_001331363.1
NP_001321569.1, NM_001331362.1
NP_563669.1, NM_100169.2
NP_566026.1, NM_130040.3
NP_849579.1, NM_179248.1
NP_849580.1, NM_179249.3
NP_850424.1, NM_180093.2
NP_001031146.1, NM_001036069.1
NP_001077671.1, NM_001084202.1
NP_001185148.1, NM_001198219.1
NP_001185149.1, NM_001198220.1
NP_001185150.1, NM_001198221.1
NP_001185151.1, NM_001198222.1
NP_001185152.1, NM_001198223.1
NP_175009.1, NM_103469.4
NP_176352.1, NM_104840.5
NP_973966.1, NM_202237.1
NP_172512.1, NM_100916.5
NP_564750.1, NM_104658.4
NP_001322552.1, NM_001333849.1
NP_001322888.1, NM_001333845.1
NP_173629.2, NM_102060.5
NP_564736.1, NM_104631.1
NP_564739.1, NM_104639.2
NP_568613.1, NM_123646.4
NP_683442.1, NM_148601.2
NP_564180.1, NM_102124.3
NP_001318934.1, NM_001331630.1
NP_001321854.1, NM_001331631.1
NP_172135.2, NM_100527.3
NP_973772.1, NM_202043.3
NP_001327263.1, NM_001337888.1
NP_187676.1, NM_111901.4
NP_189001.1, NM_113262.4
NP_566125.4, NM_130378.5
NP_001325642.1, NM_001339319.1
NP_001326113.1, NM_001338974.1
NP_189533.1, NM_113812.5
NP_190344.1, NM_114628.4
NP_201053.2, NM_125641.4
NP_851248.1, NM_180917.1
NP_001320824.1, NM_001333005.1
NP_188875.1, NM_113134.2
NP_188876.1, NM_113135.4
NP_189399.1, NM_113678.3
NP_201226.2, NM_125817.3
NP_564395.1, NM_102968.3
NP_001331241.1, NM_001343284.1
NP_190069.1, NM_114352.2
NP_196868.1, NM_121367.3
NP_001329272.1, NM_001340490.1
NP_001329768.1, NM_001340492.1
NP_192367.1, NM_116696.2
NP_188888.1, NM_113148.1
NP_188889.1, NM_113149.4
NP_198150.1, NM_122681.4
NP_001330699.1, NM_001343798.1
NP_001331317.1, NM_001342996.1
NP_197723.1, NM_122238.2
NP_568191.1, NM_120917.2
NP_001325834.1, NM_001340187.1
NP_001325835.1, NM_001340188.1
NP_191856.4, NM_116162.6
NP_197366.1, NM_121870.4
NP_001327322.1, NM_001338268.1
NP_001327323.1, NM_001338269.1
NP_188319.2, NM_112570.4
NP_001328597.1, NM_001341473.1
NP_193844.2, NM_118231.4
NP_001330871.1, NM_001343913.1
NP_173032.2, NM_101448.5
NP_178176.2, NM_106709.4
NP_194931.1, NM_119355.3
NP_568468.1, NM_122430.3
NP_974658.1, NM_202929.2
NP_001078480.1, NM_001085011.2
NP_001327395.1, NM_001338670.1
NP_001328374.1, NM_001342133.1
NP_001328375.1, NM_001342132.1
NP_189057.1, NM_113320.4
NP_680756.1, NM_148390.3
NP_001318517.1, NM_001343047.1
NP_001332087.1, NM_001343048.1
NP_001332088.1, NM_001343049.1
NP_194248.2, NM_118650.4
NP_001321466.1, NM_001332019.1
NP_172679.1, NM_101087.3
NP_200397.1, NM_124968.3
NP_001189858.1, NM_001202929.1
NP_001325581.1, NM_001339761.1
NP_001330807.1, NM_001342829.1
NP_181359.1, NM_129381.4
NP_187728.1, NM_111954.3
NP_191156.1, NM_115455.5
NP_196179.1, NM_120642.3
NP_001078759.1, NM_001085290.2
NP_001032028.1, NM_001036951.2
NP_199583.1, NM_124146.3
NP_568694.2, NM_124198.4
NP_851150.1, NM_180819.3
NP_851154.1, NM_180823.3
NP_974900.1, NM_203171.2
NP_974901.2, NM_203172.4
NP_001332445.1, NM_001343303.1
NP_196900.1, NM_121399.3
NP_188285.1, NM_112536.3
NP_850598.1, NM_180267.2
NP_001318699.1, NM_001344261.1
NP_001319332.1, NM_001334286.1
NP_001319337.1, NM_001334323.1
NP_176944.2, NM_105446.3
NP_198685.2, NM_123230.4
NP_001185415.1, NM_001198486.2
NP_001321134.1, NM_001332504.1
NP_001322101.1, NM_001334757.1
NP_001322102.1, NM_001334758.1
NP_564139.1, NM_101993.4
NP_565147.1, NM_106351.4
NP_001154475.1, NM_001161003.2
NP_177948.3, NM_106474.5
NP_001078112.1, NM_001084643.1
NP_171782.1, NM_100164.2
NP_187207.1, NM_111429.5
NP_198129.1, NM_122659.4
NP_974229.1, NM_202500.2
NP_001327475.1, NM_001339515.1
NP_180926.1, NM_128928.3
NP_190715.1, NM_115006.3
NP_001078209.1, NM_001084740.1
NP_173918.2, NM_102358.4
NP_177022.1, NM_105526.3
NP_189218.1, NM_113492.4
NP_973912.1, NM_202183.2
NP_974106.1, NM_202377.1
NP_001031962.1, NM_001036885.2
NP_001118838.1, NM_001125366.1
NP_001190091.1, NM_001203162.1
NP_001330784.1, NM_001344083.1
NP_567003.2, NM_115319.4
NP_568508.2, NM_122760.4
NP_851088.1, NM_180757.3
NP_001318624.1, NM_001343774.1
NP_001330605.1, NM_001343779.1
NP_001330606.1, NM_001343777.1
NP_001330607.1, NM_001343778.1
NP_001330608.1, NM_001343775.1
NP_001330609.1, NM_001343776.1
NP_197677.2, NM_122191.3
NP_851059.1, NM_180728.3
NP_001078114.1, NM_001084645.2
NP_001319485.1, NM_001337647.1
NP_001327571.1, NM_001337648.1
NP_001332719.1, NM_001343566.1
NP_197377.2, NM_121881.4
NP_566281.1, NM_111508.3
NP_001327154.1, NM_001337845.1
NP_001327155.1, NM_001337844.1
NP_564767.1, NM_104777.4
NP_566358.3, NM_111815.5
NP_567337.1, NM_116921.5
NP_181140.1, NM_129155.5
NP_190008.1, NM_114290.3
NP_190815.1, NM_115107.4
NP_196251.1, NM_120716.3
NP_566396.1, NM_111998.3
NP_680206.1, NM_147901.2
NP_001330265.1, NM_001342659.1
NP_189541.1, NM_113820.1
NP_191084.1, NM_115382.5
NP_568103.3, NM_120336.4
NP_974722.1, NM_202993.2
NP_001078678.1, NM_001085209.2
NP_001319377.1, NM_001334605.1
NP_001326374.1, NM_001338332.1
NP_176857.1, NM_105356.4
NP_188456.1, NM_112712.2
NP_191290.1, NM_115591.2
NP_198632.1, NM_123176.3
NP_198633.1, NM_123177.3
NP_198634.1, NM_123178.3
NP_564532.1, NM_103770.2
NP_568555.1, NM_123180.1
NP_001330448.1, NM_001344181.1
NP_172919.1, NM_101334.3
NP_178306.1, NM_126258.3
NP_198547.3, NM_123090.4
NP_193301.1, NM_117657.3
NP_193302.1, NM_117658.4
NP_193303.1, NM_117659.2
NP_193304.1, NM_117660.3
NP_193305.1, NM_117661.4
NP_197361.1, NM_121865.4
NP_001325499.1, NM_001338265.1
NP_193346.5, NM_117704.6
NP_566561.2, NM_112561.5
NP_850600.2, NM_180269.3
NP_001320169.1, NM_001342550.1
NP_001328368.1, NM_001342551.1
NP_001328369.1, NM_001342552.1
NP_001332594.1, NM_001345674.1
NP_174819.1, NM_103283.2
NP_195682.1, NM_120133.4
NP_201321.1, NM_125915.4
NP_201143.1, NM_125733.3
NP_171936.1, NM_100321.3
NP_199147.1, NM_123699.4
NP_200483.2, NM_125055.2
NP_564423.3, NM_103063.4
NP_568792.1, NM_124714.4
NP_001078293.1, NM_001084824.1
NP_001078294.1, NM_001084825.1
NP_191088.1, NM_115386.3
NP_189407.2, NM_113686.3
NP_851008.1, NM_180677.2
NP_001031810.1, NM_001036733.4
NP_001318259.1, NM_001335735.1
